Created;Message;Status
2025-07-10 00:00:56.997;+RESP:GTFRI,500501,868574042447461,,,10,1,1,39.1,98,37.3,-74.856054,10.958873,20250710000053,0732,0101,3AA4,BBE1C7B,04,12,59068.6,04799:19:32,,,100,220100,,,,20250710000056,2903$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C33392E312C39382C33372E332C2D37342E3835363035342C31302E3935383837332C32303235303731303030303035332C303733322C303130312C334141342C424245314337422C30342C31322C35393036382E362C30343739393A31393A33322C2C2C3130302C3232303130302C2C2C2C32303235303731303030303035362C3239303324
2025-07-10 00:01:57.051;+RESP:GTFRI,500501,868574042447461,,,10,1,1,46.3,97,35.0,-74.850685,10.958185,20250710000153,0732,0101,3AA4,BBEAB61,04,12,59069.2,04799:20:32,,,100,220100,,,,20250710000156,2904$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C34362E332C39372C33352E302C2D37342E3835303638352C31302E3935383138352C32303235303731303030303135332C303733322C303130312C334141342C424245414236312C30342C31322C35393036392E322C30343739393A32303A33322C2C2C3130302C3232303130302C2C2C2C32303235303731303030303135362C3239303424
2025-07-10 00:02:57.144;+RESP:GTFRI,500501,868574042447461,,,10,1,1,21.5,98,34.9,-74.847054,10.957752,20250710000253,0732,0101,3AA4,BB8CF47,04,12,59069.6,04799:21:32,,,100,220100,,,,20250710000256,2905$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C32312E352C39382C33342E392C2D37342E3834373035342C31302E3935373735322C32303235303731303030303235332C303733322C303130312C334141342C424238434634372C30342C31322C35393036392E362C30343739393A32313A33322C2C2C3130302C3232303130302C2C2C2C32303235303731303030303235362C3239303524
2025-07-10 00:04:01.917;+RESP:GTFRI,500501,868574042447461,,,10,1,1,6.4,102,44.3,-74.844639,10.957441,20250710000353,0732,0101,3AA4,BBEA37B,04,12,59069.9,04799:22:32,,,100,220100,,,,20250710000356,2906$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C362E342C3130322C34342E332C2D37342E3834343633392C31302E3935373434312C32303235303731303030303335332C303733322C303130312C334141342C424245413337422C30342C31322C35393036392E392C30343739393A32323A33322C2C2C3130302C3232303130302C2C2C2C32303235303731303030303335362C3239303624
2025-07-10 00:04:57.187;+RESP:GTFRI,500501,868574042447461,,,10,1,1,49.1,98,38.8,-74.839354,10.956774,20250710000452,0732,0101,3AA4,BBE1B64,04,12,59070.5,04799:23:32,,,100,220100,,,,20250710000456,2907$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C34392E312C39382C33382E382C2D37342E3833393335342C31302E3935363737342C32303235303731303030303435322C303733322C303130312C334141342C424245314236342C30342C31322C35393037302E352C30343739393A32333A33322C2C2C3130302C3232303130302C2C2C2C32303235303731303030303435362C3239303724
2025-07-10 00:05:40.578;+RESP:GTFRI,500501,868574042447461,,,11,1,1,24.9,153,36.6,-74.836479,10.956135,20250710000540,0732,0101,3AA4,BBE1B64,04,12,59070.8,04799:24:17,,,100,220100,,,,20250710000540,2908$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C32342E392C3135332C33362E362C2D37342E3833363437392C31302E3935363133352C32303235303731303030303534302C303733322C303130312C334141342C424245314236342C30342C31322C35393037302E382C30343739393A32343A31372C2C2C3130302C3232303130302C2C2C2C32303235303731303030303534302C3239303824
2025-07-10 00:05:57.346;+RESP:GTFRI,500501,868574042447461,,,10,1,1,32.2,162,36.1,-74.836094,10.954931,20250710000555,0732,0101,3AA4,BBE1312,04,12,59070.9,04799:24:32,,,100,220100,,,,20250710000556,2909$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C33322E322C3136322C33362E312C2D37342E3833363039342C31302E3935343933312C32303235303731303030303535352C303733322C303130312C334141342C424245313331322C30342C31322C35393037302E392C30343739393A32343A33322C2C2C3130302C3232303130302C2C2C2C32303235303731303030303535362C3239303924
2025-07-10 00:06:57.807;+RESP:GTFRI,500501,868574042447461,,,10,1,1,44.5,164,38.2,-74.834370,10.949716,20250710000655,0732,0101,3AA4,BBEA37B,04,12,59071.5,04799:25:32,,,100,220100,,,,20250710000657,290A$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C34342E352C3136342C33382E322C2D37342E3833343337302C31302E3934393731362C32303235303731303030303635352C303733322C303130312C334141342C424245413337422C30342C31322C35393037312E352C30343739393A32353A33322C2C2C3130302C3232303130302C2C2C2C32303235303731303030303635372C3239304124
2025-07-10 00:07:57.674;+RESP:GTFRI,500501,868574042447461,,,10,1,1,48.8,185,46.1,-74.833798,10.942795,20250710000755,0732,0101,3AA4,BBEA37C,04,12,59072.3,04799:26:32,,,100,220100,,,,20250710000757,290B$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C34382E382C3138352C34362E312C2D37342E3833333739382C31302E3934323739352C32303235303731303030303735352C303733322C303130312C334141342C424245413337432C30342C31322C35393037322E332C30343739393A32363A33322C2C2C3130302C3232303130302C2C2C2C32303235303731303030303735372C3239304224
2025-07-10 00:09:00.027;+RESP:GTFRI,500501,868574042447461,,,10,1,1,53.1,172,53.1,-74.834356,10.934661,20250710000855,0732,0101,3A9A,BB8CF47,04,12,59073.2,04799:27:32,,,100,220100,,,,20250710000857,290C$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C35332E312C3137322C35332E312C2D37342E3833343335362C31302E3933343636312C32303235303731303030303835352C303733322C303130312C334139412C424238434634372C30342C31322C35393037332E322C30343739393A32373A33322C2C2C3130302C3232303130302C2C2C2C32303235303731303030303835372C3239304324
