Created;Message;Status
2025-06-09 00:00:13.206;+RESP:GTFRI,500700,868574042930466,,,10,1,1,0.0,121,17.2,-75.516296,10.409019,20250609000010,0732,0101,3AAC,BBAD28F,04,12,36228.1,02439:17:34,,,100,220100,,,,20250609000019,B418$;0x2B524553503A47544652492C3530303730302C3836383537343034323933303436362C2C2C31302C312C312C302E302C3132312C31372E322C2D37352E3531363239362C31302E3430393031392C32303235303630393030303031302C303733322C303130312C334141432C424241443238462C30342C31322C33363232382E312C30323433393A31373A33342C2C2C3130302C3232303130302C2C2C2C32303235303630393030303031392C4234313824
2025-06-09 00:01:13.176;+RESP:GTFRI,500700,868574042930466,,,10,1,1,0.0,121,13.2,-75.516298,10.409016,20250609000110,0732,0101,3AAC,BBAD28F,04,12,36228.1,02439:18:34,,,100,220100,,,,20250609000119,B419$;0x2B524553503A47544652492C3530303730302C3836383537343034323933303436362C2C2C31302C312C312C302E302C3132312C31332E322C2D37352E3531363239382C31302E3430393031362C32303235303630393030303131302C303733322C303130312C334141432C424241443238462C30342C31322C33363232382E312C30323433393A31383A33342C2C2C3130302C3232303130302C2C2C2C32303235303630393030303131392C4234313924
2025-06-09 00:02:13.618;+RESP:GTFRI,500700,868574042930466,,,10,1,1,0.1,121,6.7,-75.516311,10.409005,20250609000210,0732,0101,3AAC,BBAD28F,04,12,36228.1,02439:19:34,,,100,220100,,,,20250609000219,B41A$;0x2B524553503A47544652492C3530303730302C3836383537343034323933303436362C2C2C31302C312C312C302E312C3132312C362E372C2D37352E3531363331312C31302E3430393030352C32303235303630393030303231302C303733322C303130312C334141432C424241443238462C30342C31322C33363232382E312C30323433393A31393A33342C2C2C3130302C3232303130302C2C2C2C32303235303630393030303231392C4234314124
2025-06-09 00:03:13.674;+RESP:GTFRI,500700,868574042930466,,,10,1,1,0.0,121,5.7,-75.516309,10.409004,20250609000310,0732,0101,3AAC,ADAF,04,12,36228.1,02439:20:34,,,100,220100,,,,20250609000319,B41B$;0x2B524553503A47544652492C3530303730302C3836383537343034323933303436362C2C2C31302C312C312C302E302C3132312C352E372C2D37352E3531363330392C31302E3430393030342C32303235303630393030303331302C303733322C303130312C334141432C414441462C30342C31322C33363232382E312C30323433393A32303A33342C2C2C3130302C3232303130302C2C2C2C32303235303630393030303331392C4234314224
2025-06-09 00:04:14.381;+RESP:GTFRI,500700,868574042930466,,,10,1,1,0.1,121,7.3,-75.516313,10.409008,20250609000410,0732,0101,3AAC,BBAD28F,04,12,36228.1,02439:21:34,,,100,220100,,,,20250609000419,B41C$;0x2B524553503A47544652492C3530303730302C3836383537343034323933303436362C2C2C31302C312C312C302E312C3132312C372E332C2D37352E3531363331332C31302E3430393030382C32303235303630393030303431302C303733322C303130312C334141432C424241443238462C30342C31322C33363232382E312C30323433393A32313A33342C2C2C3130302C3232303130302C2C2C2C32303235303630393030303431392C4234314324
2025-06-09 00:05:16.115;+RESP:GTFRI,500700,868574042930466,,,10,1,1,0.1,121,11.6,-75.516304,10.409016,20250609000512,0732,0101,3AAC,BBAAE39,04,12,36228.1,02439:22:34,,,100,220100,,,,20250609000519,B41D$;0x2B524553503A47544652492C3530303730302C3836383537343034323933303436362C2C2C31302C312C312C302E312C3132312C31312E362C2D37352E3531363330342C31302E3430393031362C32303235303630393030303531322C303733322C303130312C334141432C424241414533392C30342C31322C33363232382E312C30323433393A32323A33342C2C2C3130302C3232303130302C2C2C2C32303235303630393030303531392C4234314424
2025-06-09 00:06:13.258;+RESP:GTFRI,500700,868574042930466,,,10,1,1,0.0,121,8.1,-75.516313,10.409007,20250609000609,0732,0101,3AAC,BBAD28F,04,12,36228.1,02439:23:34,,,100,220100,,,,20250609000619,B41E$;0x2B524553503A47544652492C3530303730302C3836383537343034323933303436362C2C2C31302C312C312C302E302C3132312C382E312C2D37352E3531363331332C31302E3430393030372C32303235303630393030303630392C303733322C303130312C334141432C424241443238462C30342C31322C33363232382E312C30323433393A32333A33342C2C2C3130302C3232303130302C2C2C2C32303235303630393030303631392C4234314524
2025-06-09 00:07:14.263;+RESP:GTFRI,500700,868574042930466,,,10,1,1,0.1,121,10.5,-75.516303,10.409013,20250609000709,0732,0101,3AAC,BBAD28F,04,12,36228.1,02439:24:34,,,100,220100,,,,20250609000719,B41F$;0x2B524553503A47544652492C3530303730302C3836383537343034323933303436362C2C2C31302C312C312C302E312C3132312C31302E352C2D37352E3531363330332C31302E3430393031332C32303235303630393030303730392C303733322C303130312C334141432C424241443238462C30342C31322C33363232382E312C30323433393A32343A33342C2C2C3130302C3232303130302C2C2C2C32303235303630393030303731392C4234314624
2025-06-09 00:08:12.734;+RESP:GTFRI,500700,868574042930466,,,10,1,1,0.0,121,12.0,-75.516290,10.409008,20250609000809,0732,0101,0E28,ADAF,04,12,36228.1,02439:25:34,,,100,220100,,,,20250609000819,B420$;0x2B524553503A47544652492C3530303730302C3836383537343034323933303436362C2C2C31302C312C312C302E302C3132312C31322E302C2D37352E3531363239302C31302E3430393030382C32303235303630393030303830392C303733322C303130312C304532382C414441462C30342C31322C33363232382E312C30323433393A32353A33342C2C2C3130302C3232303130302C2C2C2C32303235303630393030303831392C4234323024
2025-06-09 00:09:17.527;+RESP:GTFRI,500700,868574042930466,,,10,1,1,0.1,121,10.9,-75.516294,10.409014,20250609000909,0732,0101,3AAC,BBAD28D,04,12,36228.1,02439:26:34,,,100,220100,,,,20250609000919,B421$;0x2B524553503A47544652492C3530303730302C3836383537343034323933303436362C2C2C31302C312C312C302E312C3132312C31302E392C2D37352E3531363239342C31302E3430393031342C32303235303630393030303930392C303733322C303130312C334141432C424241443238442C30342C31322C33363232382E312C30323433393A32363A33342C2C2C3130302C3232303130302C2C2C2C32303235303630393030303931392C4234323124
