Message;;;;;;;;;;;;;;;;
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:21995;Mileage:13644989;"Date:""2025-12-21T00:01:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.67;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:21996;Mileage:13644989;"Date:""2025-12-21T00:02:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.66;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:21997;Mileage:13644989;"Date:""2025-12-21T00:03:49Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.66;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:21998;Mileage:13644989;"Date:""2025-12-21T00:04:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.65;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:21999;Mileage:13644989;"Date:""2025-12-21T00:05:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.65;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22000;Mileage:13644989;"Date:""2025-12-21T00:06:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.63;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22001;Mileage:13644989;"Date:""2025-12-21T00:07:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.63;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22002;Mileage:13644989;"Date:""2025-12-21T00:08:49Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.65;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22003;Mileage:13644989;"Date:""2025-12-21T00:09:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.66;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22004;Mileage:13644989;"Date:""2025-12-21T00:10:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.65;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22005;Mileage:13644989;"Date:""2025-12-21T00:11:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.47;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22006;Mileage:13644989;"Date:""2025-12-21T00:12:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.57;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22007;Mileage:13644989;"Date:""2025-12-21T00:13:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.6;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22008;Mileage:13644989;"Date:""2025-12-21T00:14:49Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.6;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22009;Mileage:13644989;"Date:""2025-12-21T00:15:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.61;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22010;Mileage:13644989;"Date:""2025-12-21T00:16:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.61;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22011;Mileage:13644989;"Date:""2025-12-21T00:17:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.61;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22012;Mileage:13644989;"Date:""2025-12-21T00:18:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.62;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:92}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22013;Mileage:13644989;"Date:""2025-12-21T00:19:49Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.62;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22014;Mileage:13644989;"Date:""2025-12-21T00:20:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.61;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22015;Mileage:13644989;"Date:""2025-12-21T00:21:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.61;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22016;Mileage:13644989;"Date:""2025-12-21T00:22:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.58;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22017;Mileage:13644989;"Date:""2025-12-21T00:23:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.6;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22018;Mileage:13644989;"Date:""2025-12-21T00:24:49Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.57;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22019;Mileage:13644989;"Date:""2025-12-21T00:25:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.62;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22020;Mileage:13644989;"Date:""2025-12-21T00:26:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.66;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22021;Mileage:13644989;"Date:""2025-12-21T00:27:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.65;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22022;Mileage:13644989;"Date:""2025-12-21T00:28:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.69;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22023;Mileage:13644989;"Date:""2025-12-21T00:29:49Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.65;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:92}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22024;Mileage:13644989;"Date:""2025-12-21T00:30:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.68;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:92}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22025;Mileage:13644989;"Date:""2025-12-21T00:31:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.67;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:93}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064342230""";SerialNo:22026;Mileage:13644989;"Date:""2025-12-21T00:32:50Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:27.66;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:92}]
