Created,Message,Status
2025-06-04 15:19:02.112,"11000001,5,4764429191,1,1,1,10,10,1731457205,-12.0981018,-77.0206883,284,6,11000011,00000001,OFF,1101011,5,3,13,0,0x00000000,0,0|",0x830547644291910101010A000A6733F0B5F8C9F9E6D217935D011C06C380D605030000000D0000000000000000
2025-06-04 15:19:02.529,"11000001,5,4764429191,1,1,1,10,1,0,0,0,0,0,00001111,00000001,OFF,1101001,6,3,13,334,0x00000000,0,0|",0x830547644291910101010A0001000000000000000000000000000000F0809606030000000D0000014E00000000
2025-06-04 15:19:03.008,"11000001,5,4764429191,1,1,1,4,2,2,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0x1CDBC4FBC4DB03049E3FC324C7C4243FC0C404D8C33C046C20031CDBC4FBC4DB0304DF3F|",0x830547644291910101010400020000000200000000000000000000000000000000000000000000006C0000FF8F00009608000500241CDBC4FBC4DB03049E3FC324C7C4243FC0C404D8C33C046C20031CDBC4FBC4DB0304DF3F
2025-06-04 15:19:03.485,"11000001,5,4764429191,1,1,1,4,3,3,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0xC324C7C42C3FC0C404D8C33C042420031CDBC4FBC4920304DF3FC3248EC4243FC0C40498|",0x830547644291910101010400030000000300000000000000000000000000000000000000000000006C0000FF8F0000960800050024C324C7C42C3FC0C404D8C33C042420031CDBC4FBC4920304DF3FC3248EC4243FC0C40498
2025-06-04 15:19:04.004,"11000001,5,4764429191,1,1,1,4,4,5,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0x827C042420031CDB84FBC4DB0304DF3FC324C7C4243FC0C404D8C33C046460021CDBC4FB|",0x830547644291910101010400040000000500000000000000000000000000000000000000000000006C0000FF8F0000960800050024827C042420031CDB84FBC4DB0304DF3FC324C7C4243FC0C404D8C33C046460021CDBC4FB
2025-06-04 15:19:04.533,"11000001,5,4764429191,1,1,1,4,5,6,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0xC4DB0304DF7F8224C7C4243FC0C404D8C33C042420031CDBC4FBC4E30304DF3FC324C7C4|",0x830547644291910101010400050000000600000000000000000000000000000000000000000000006C0000FF8F0000960800050024C4DB0304DF7F8224C7C4243FC0C404D8C33C042420031CDBC4FBC4E30304DF3FC324C7C4
2025-06-04 15:19:05.060,"11000001,5,4764429191,1,1,1,4,6,7,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0x243FC0C404D8C37C042420031CDBC4FBC47B0304DF3FC324C7C4243FC0C404D8C37C0424|",0x830547644291910101010400060000000700000000000000000000000000000000000000000000006C0000FF8F0000960800050024243FC0C404D8C37C042420031CDBC4FBC47B0304DF3FC324C7C4243FC0C404D8C37C0424
2025-06-04 15:19:05.604,"11000001,5,4764429191,1,1,1,4,7,9,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0x20031CDBC4FB8CDB0304DF3FC364C7C4243FC0C404D8C33C042420031CDBC4FBC4DB0304|",0x830547644291910101010400070000000900000000000000000000000000000000000000000000006C0000FF8F000096080005002420031CDBC4FB8CDB0304DF3FC364C7C4243FC0C404D8C33C042420031CDBC4FBC4DB0304
2025-06-04 15:19:06.605,"11000001,5,4764429191,1,1,1,4,8,10,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0xDF3FC324CFC4243FC0C404D8C33C042420031CDBC4FBC4DB0304DF3FC324C7C4243F80CC|",0x830547644291910101010400080000000A00000000000000000000000000000000000000000000006C0000FF8F0000960800050024DF3FC324CFC4243FC0C404D8C33C042420031CDBC4FBC4DB0304DF3FC324C7C4243F80CC
2025-06-04 15:19:07.100,"11000001,5,4764429191,1,1,1,4,9,12,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0x04D8C33C042420031CDBC4FBC43B0304DF3FC324C7C4247F80C404D8C33C042420031CDB|",0x830547644291910101010400090000000C00000000000000000000000000000000000000000000006C0000FF8F000096080005002404D8C33C042420031CDBC4FBC43B0304DF3FC324C7C4247F80C404D8C33C042420031CDB
2025-06-04 15:19:07.585,"11000001,5,4764429191,1,1,1,4,10,13,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0xC4FBC4C30204DF3FC324C7C4243FC0C404D8C37C042420031CDBC4FBC43B0204DF3FC324|",0x8305476442919101010104000A0000000D00000000000000000000000000000000000000000000006C0000FF8F0000960800050024C4FBC4C30204DF3FC324C7C4243FC0C404D8C37C042420031CDBC4FBC43B0204DF3FC324
2025-06-04 15:19:08.086,"11000001,5,4764429191,1,1,1,4,11,14,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0xC7C4243FC0C404D8C37C042420031CDBC4FBC43B0304DF3FC3248EC4243FC0C40490C33C|",0x8305476442919101010104000B0000000E00000000000000000000000000000000000000000000006C0000FF8F0000960800050024C7C4243FC0C404D8C37C042420031CDBC4FBC43B0304DF3FC3248EC4243FC0C40490C33C
2025-06-04 15:19:08.645,"11000001,5,4764429191,1,1,1,4,12,16,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0x042420031CDBC4FBC4230304DF3FC324C7C4643FC0C404D8C33C046420031CDBC4FBC43B|",0x8305476442919101010104000C0000001000000000000000000000000000000000000000000000006C0000FF8F0000960800050024042420031CDBC4FBC4230304DF3FC324C7C4643FC0C404D8C33C046420031CDBC4FBC43B
2025-06-04 15:19:09.185,"11000001,5,4764429191,1,1,1,4,13,17,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0x03049E3FC324C7C42C3FC0C404D8C33C042420031CDBC4FBC43B0304DF3FC324C7C4243F|",0x8305476442919101010104000D0000001100000000000000000000000000000000000000000000006C0000FF8F000096080005002403049E3FC324C7C42C3FC0C404D8C33C042420031CDBC4FBC43B0304DF3FC324C7C4243F
2025-06-04 15:19:09.718,"11000001,5,4764429191,1,1,1,4,14,18,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0xC0C404D8C33C042420031CDBC4FBC4820304DF3FC32486C4243FC0C40498827C04242003|",0x8305476442919101010104000E0000001200000000000000000000000000000000000000000000006C0000FF8F0000960800050024C0C404D8C33C042420031CDBC4FBC4820304DF3FC32486C4243FC0C40498827C04242003
2025-06-04 15:19:10.225,"11000001,5,4764429191,1,1,1,4,15,20,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0x1CDB84FBC4C30304DF3FC324C7C4243FC0C404D8C33C042460021CDBC4FBC4C30304DF7F|",0x8305476442919101010104000F0000001400000000000000000000000000000000000000000000006C0000FF8F00009608000500241CDB84FBC4C30304DF3FC324C7C4243FC0C404D8C33C042460021CDBC4FBC4C30304DF7F
2025-06-04 15:19:10.756,"11000001,5,4764429191,1,1,1,4,16,21,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0x8224C7C4243FC0C40CD8C33C042420031CDBC4FBC4C30304DF3FC324C7C42C3FC0C404D8|",0x830547644291910101010400100000001500000000000000000000000000000000000000000000006C0000FF8F00009608000500248224C7C4243FC0C40CD8C33C042420031CDBC4FBC4C30304DF3FC324C7C42C3FC0C404D8
2025-06-04 15:19:11.276,"11000001,5,4764429191,1,1,1,4,17,23,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0xC33C042420031C9AC4FBC4DB0304DF3FC324C7C4247F80C404D8C33C042420031CDBC4FB|",0x830547644291910101010400110000001700000000000000000000000000000000000000000000006C0000FF8F0000960800050024C33C042420031C9AC4FBC4DB0304DF3FC324C7C4247F80C404D8C33C042420031CDBC4FB
2025-06-04 15:19:11.833,"11000001,5,4764429191,1,1,1,4,18,24,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0xC43B0304DF3FC324C78C243FC0C404D8C33C042420031CDBC4FBC43B0304DF7E8224C7C4|",0x830547644291910101010400120000001800000000000000000000000000000000000000000000006C0000FF8F0000960800050024C43B0304DF3FC324C78C243FC0C404D8C33C042420031CDBC4FBC43B0304DF7E8224C7C4
2025-06-04 15:19:12.364,"11000001,5,4764429191,1,1,1,4,19,25,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0x243FC0C404D8C33C042420031CDBC4FBC43B0304DF3FC324C7C4243FC0C404D8C33C0424|",0x830547644291910101010400130000001900000000000000000000000000000000000000000000006C0000FF8F0000960800050024243FC0C404D8C33C042420031CDBC4FBC43B0304DF3FC324C7C4243FC0C404D8C33C0424
2025-06-04 15:19:12.892,"11000001,5,4764429191,1,1,1,4,20,27,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0x20031CD3C4FBC43B0304DF3FC324C7C4243FC0C404D8C33C046460031CDB84FBC4230304|",0x830547644291910101010400140000001B00000000000000000000000000000000000000000000006C0000FF8F000096080005002420031CD3C4FBC43B0304DF3FC324C7C4243FC0C404D8C33C046460031CDB84FBC4230304
2025-06-04 15:19:13.428,"11000001,5,4764429191,1,1,1,4,21,28,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0xDF3FC324C7C4243FC0C404D8C33C046460021CDBC4FBC43B0304DF3FC324C7C4243FC0C4|",0x830547644291910101010400150000001C00000000000000000000000000000000000000000000006C0000FF8F0000960800050024DF3FC324C7C4243FC0C404D8C33C046460021CDBC4FBC43B0304DF3FC324C7C4243FC0C4
2025-06-04 15:19:13.948,"11000001,5,4764429191,1,1,1,4,22,30,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0x04D8C37C042420031C92C4FBC43B0304DF3FC324C7C4247E80C404D8C33C042420031CDB|",0x830547644291910101010400160000001E00000000000000000000000000000000000000000000006C0000FF8F000096080005002404D8C37C042420031C92C4FBC43B0304DF3FC324C7C4247E80C404D8C33C042420031CDB
2025-06-04 15:19:14.460,"11000001,5,4764429191,1,1,1,4,23,31,0,0,0,0,0,0,0,00110110,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0xC4FB843B0304DF3FC364CFC4243FC0C404D8C33C042420031CDBC4FBC4330204DF3FC324|",0x830547644291910101010400170000001F00000000000000000000000000000000000000000000006C0000FF8F0000960800050024C4FB843B0304DF3FC364CFC4243FC0C404D8C33C042420031CDBC4FBC4330204DF3FC324
2025-06-04 15:19:14.964,"11000001,5,4764429191,1,1,1,4,24,1749050321,0,0,0,0,0,0,0,00110100,0,-113,00000000,0,OFF,1101001,00010000,0,5,36,fs:3:0xC7C4243FC0C404D8C37C042420031CDBC4FBC43B0304DF3FC324C7C4243FC0C404D8C33C|",0x83054764429191010101040018684063D100000000000000000000000000000000000000000000002C0000FF8F0000960800050024C7C4243FC0C404D8C37C042420031CDBC4FBC43B0304DF3FC324C7C4243FC0C404D8C33C
2025-06-04 15:19:15.505,"11000001,5,4764429191,1,1,1,4,25,1749050323,0,0,0,0,0,0,0,00110100,10,-75,01000000,0,OFF,1101001,00010000,0,5,36,fs:3:0x042420031CDBC4FBC4720304DF3FC3248EC4243FC0C40498827C042420031CDB84FBC43B|",0x83054764429191010101040019684063D300000000000000000000000000000000000000000000002C000AFFB50200960800050024042420031CDBC4FBC4720304DF3FC3248EC4243FC0C40498827C042420031CDB84FBC43B
2025-06-04 15:19:16.026,"11000001,5,4764429191,1,1,1,4,26,1749050324,0,0,0,0,0,0,0,00110100,10,-75,01000000,0,OFF,1101001,00010000,0,5,36,fs:3:0x0304DF3FC324C7C4243FC0C404D8C33C042460021CDBC4F3C43B0304DF3FC324C7C4243F|",0x8305476442919101010104001A684063D400000000000000000000000000000000000000000000002C000AFFB502009608000500240304DF3FC324C7C4243FC0C404D8C33C042460021CDBC4F3C43B0304DF3FC324C7C4243F
2025-06-04 15:19:16.522,"11000001,5,4764429191,1,1,1,4,27,1749050325,0,0,0,0,0,0,0,00110100,10,-75,01000000,0,OFF,1101001,00010000,0,5,36,fs:3:0xC0C404D8C33C042420031CDBC4FBC4230304DF3FC324C7C4243FC0C404D8C33C04242003|",0x8305476442919101010104001B684063D500000000000000000000000000000000000000000000002C000AFFB50200960800050024C0C404D8C33C042420031CDBC4FBC4230304DF3FC324C7C4243FC0C404D8C33C04242003
2025-06-04 15:19:17.040,"11000001,5,4764429191,1,1,1,4,28,1749050327,0,0,0,0,0,0,0,00110100,10,-75,01100010,0,OFF,1101001,00010000,0,5,36,fs:3:0x1CDBC4FBC4230304DF3FC324C784243FC0C404D8C33C042420031CDBC4FBC4230304DF3F|",0x8305476442919101010104001C684063D700000000000000000000000000000000000000000000002C000AFFB546009608000500241CDBC4FBC4230304DF3FC324C784243FC0C404D8C33C042420031CDBC4FBC4230304DF3F
2025-06-04 15:19:17.576,"11000001,5,4764429191,1,1,1,4,29,1749050328,0,0,0,0,0,0,0,00110100,10,-75,01100010,0,OFF,1101001,00010000,0,5,36,fs:3:0xC324C7846C3FC0C404D8C33C042420031CDBC4FBC4230304DF3FC324C7C4243FC0C404D8|",0x8305476442919101010104001D684063D800000000000000000000000000000000000000000000002C000AFFB54600960800050024C324C7846C3FC0C404D8C33C042420031CDBC4FBC4230304DF3FC324C7C4243FC0C404D8
2025-06-04 15:19:18.070,"11000001,5,4764429191,1,1,1,4,30,1749050330,0,0,0,0,0,0,0,00110100,10,-75,01100010,0,OFF,1101001,00010000,0,5,36,fs:3:0xC33C042420031CDBC4FBC43B0304DF3FC324C7C4243FC0C404D8C37C042420031CDBC4FB|",0x8305476442919101010104001E684063DA00000000000000000000000000000000000000000000002C000AFFB54600960800050024C33C042420031CDBC4FBC43B0304DF3FC324C7C4243FC0C404D8C37C042420031CDBC4FB
2025-06-04 15:19:18.682,"11000001,5,4764429191,1,1,1,4,31,1749050331,0,0,0,0,0,0,0,00110100,10,-75,01100010,0,OFF,1101001,00010000,0,5,36,fs:3:0x843B0304DF3FC364CFC4243FC0C404D8C33C042420031CDBC4FBC43B0304DF3FC324C78C|",0x8305476442919101010104001F684063DB00000000000000000000000000000000000000000000002C000AFFB54600960800050024843B0304DF3FC364CFC4243FC0C404D8C33C042420031CDBC4FBC43B0304DF3FC324C78C
2025-06-04 15:19:19.228,"11000001,5,4764429191,1,1,1,4,32,1749050332,0,0,0,0,0,0,0,00110100,10,-75,01100010,0,OFF,1101001,00010000,0,5,36,fs:3:0x243FC0C404D8C33C042420031CDBC4FBC41B0304DF3FC324C7C4243FC0C404D8C33C0424|",0x83054764429191010101040020684063DC00000000000000000000000000000000000000000000002C000AFFB54600960800050024243FC0C404D8C33C042420031CDBC4FBC41B0304DF3FC324C7C4243FC0C404D8C33C0424
2025-06-04 15:19:19.747,"11000001,5,4764429191,1,1,1,4,33,1749050334,0,0,0,0,0,0,0,00110100,10,-71,11110010,0,OFF,1101001,00010000,0,5,36,fs:3:0x20031CDBC4FBCC230304DF3FC324C7C4243FC0C404D8C33C042420031CDBC4F3C4230304|",0x83054764429191010101040021684063DE00000000000000000000000000000000000000000000002C000AFFB94F0096080005002420031CDBC4FBCC230304DF3FC324C7C4243FC0C404D8C33C042420031CDBC4F3C4230304
2025-06-04 15:19:20.292,"11000001,5,4764429191,1,1,1,4,34,1749050335,0,0,0,0,0,0,0,00110100,10,-71,11110010,0,OFF,1101001,00010000,0,5,36,fs:3:0xDF3FC324C7C4243FC0C40CD8C33C042420021CDBC4FB84230304DF3FC364C7C4243FC0C4|",0x83054764429191010101040022684063DF00000000000000000000000000000000000000000000002C000AFFB94F00960800050024DF3FC324C7C4243FC0C40CD8C33C042420021CDBC4FB84230304DF3FC364C7C4243FC0C4
2025-06-04 15:19:20.790,"11000001,5,4764429191,1,1,1,4,35,1749050337,0,0,0,0,0,0,0,00110100,10,-71,11110010,0,OFF,1101000,00010000,0,5,36,fs:3:0x04D0C33C042420031CDBCCFBC43B0304DF3FC324C7C4243FC08404D8C33C042420031CDB|",0x83054764429191010101040023684063E100000000000000000000000000000000000000000000002C000AFFB94F0016080005002404D0C33C042420031CDBCCFBC43B0304DF3FC324C7C4243FC08404D8C33C042420031CDB
2025-06-04 15:19:21.329,"11000001,5,4764429191,1,1,1,4,36,1749050338,0,0,0,0,0,0,0,00110100,10,-71,11110010,0,OFF,1101000,00010000,0,5,36,fs:3:0xC4FBC43B0304DF3FC324C7C4243FC0C404D8C37C042420031CDBC4FBC43B0304DF3FC324|",0x83054764429191010101040024684063E200000000000000000000000000000000000000000000002C000AFFB94F00160800050024C4FBC43B0304DF3FC324C7C4243FC0C404D8C37C042420031CDBC4FBC43B0304DF3FC324
2025-06-04 15:19:21.851,"11000001,5,4764429191,1,1,1,4,37,1749050339,0,0,0,0,0,0,0,00110100,10,-71,11110010,0,OFF,1101000,00010000,0,5,36,fs:3:0xC7C4243FC0C404D8C33C046460031CDBC4FBC4230204DF3FC324C7C42C3FC0C404D8C33C|",0x83054764429191010101040025684063E300000000000000000000000000000000000000000000002C000AFFB94F00160800050024C7C4243FC0C404D8C33C046460031CDBC4FBC4230204DF3FC324C7C42C3FC0C404D8C33C
2025-06-04 15:19:22.385,"11000001,5,4764429191,1,1,1,4,38,1749050341,0,0,0,0,0,0,0,00110100,10,-71,11110010,0,OFF,1101000,00010000,0,5,36,fs:3:0x042420031CDBC4FBC4230304DF3FC324C7C42C3FC0C404D8C33C042420031CDBC4FBC41A|",0x83054764429191010101040026684063E500000000000000000000000000000000000000000000002C000AFFB94F00160800050024042420031CDBC4FBC4230304DF3FC324C7C42C3FC0C404D8C33C042420031CDBC4FBC41A
2025-06-04 15:19:22.930,"11000001,5,4764429191,1,1,1,4,39,1749050342,0,0,0,0,0,0,0,00110100,10,-71,11110010,0,OFF,1101000,00010000,0,5,36,fs:3:0x0304DF3FC32487C4243FC0C404D8827C042420031CDBC4FBC41B0304DF3FC324C7C46C3F|",0x83054764429191010101040027684063E600000000000000000000000000000000000000000000002C000AFFB94F001608000500240304DF3FC32487C4243FC0C404D8827C042420031CDBC4FBC41B0304DF3FC324C7C46C3F
2025-06-04 15:19:23.501,"11000001,5,4764429191,1,1,1,4,40,1749050343,0,0,0,0,0,0,0,00110100,10,-71,11110010,0,OFF,1101000,00010000,0,5,36,fs:3:0xC0C404D8C33C042420031CDBC4FBC41B0304DF3FC324C7C4243FC0C404D8C33C04242003|",0x83054764429191010101040028684063E700000000000000000000000000000000000000000000002C000AFFB94F00160800050024C0C404D8C33C042420031CDBC4FBC41B0304DF3FC324C7C4243FC0C404D8C33C04242003
2025-06-04 15:19:24.072,"11000001,5,4764429191,1,1,1,4,41,1749050345,0,0,0,0,0,0,0,00110100,10,-71,11110010,0,OFF,1101000,00010000,0,5,36,fs:3:0x1CDBC4FBC41B030CDF3FC324C7C4243FC0C404D8C37C042420031CDBC4FBC41B0404DF3F|",0x83054764429191010101040029684063E900000000000000000000000000000000000000000000002C000AFFB94F001608000500241CDBC4FBC41B030CDF3FC324C7C4243FC0C404D8C37C042420031CDBC4FBC41B0404DF3F
