ID,Name,Identifier,Model,User ESN Mobile Id,EOL,Enabled Services,Asset,Account,Status,Last Event Time,JPOD Firmware,JPOD Config,BLE3 Firmware,BSP Modem Firmware,Cell Radio Firmware,EdgeApp Version / Hosted App Version,User Defined Mobile ID,VBUS Mode,Pending Firmware,Pending Script,Pending JPOD FW,Pending JPOD Config,Pending EdgeApp/ Hosted App,VBU3 Firmware,ICCID,Configuration,Activation Date,Air ID,Android OS Version,App ID,Architecture,Associated LMU,Associated MDT,Carrier Status,Category,Config Status,Created On,ESN,Firmware Status,Firmware Version,First ID Report Time,Groups,ICN Enabled,ID Report Time,IMEI,IMEI2,IMSI,iOn Tag,IP Address,ISDN,Kernel Version,Last AVL Time,Last Modified On,MDN,MEID,PEG Behavior,Script Identifier,Serial Number,Ship Date,VBUS Status,Vehicle Profile,VIN (ID Report),
"2829959","","1363187479","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215340835'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-ETQT-8H3T","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363187479","","29f","2022-11-24, 04:42 PM","","false","2025-06-26, 06:46 AM","352556102769622","","732123300110997","No","","","","","2025-04-15, 02:50 PM","","","","7.72","","","ON","","",
"2829961","","1363109403","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015020113167956'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-X16T-3ZEY","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363109403","","29d","2020-03-27, 05:44 PM","","false","2025-06-26, 03:11 PM","359369090338803","","732101541313325","No","","","","","2024-12-06, 08:22 AM","","","","7.72","","","ON","","",
"2829969","","1363116710","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015025019070923'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-V3LB-UCMF","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363116710","","29b","2022-06-21, 02:31 PM","","false","2025-06-26, 09:35 AM","359369090563624","","732101591848102","No","","","","","2024-12-06, 08:22 AM","","","","7.72","","","ON","","",
"2829979","","1363177013","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016021106061155'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-MNDN-8U09","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363177013","","29b","2022-05-18, 03:57 PM","","false","2025-06-26, 03:54 PM","358077093474720","","732101621596493","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2829986","","1363107163","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015020112253583'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-QRDY-LTHE","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363107163","","29b","2020-05-21, 03:42 PM","","false","2025-06-26, 04:00 AM","359369090573235","","732101541221888","No","","","","","2024-12-06, 08:22 AM","","","","7.163","","","ON","","",
"2830004","","1363189178","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215348713'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-CPEV-BMTW","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363189178","","29b","2022-11-17, 12:25 PM","","false","2025-06-26, 10:03 AM","352556102952863","","732123300112007","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830005","","1363187729","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571011014098791504'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-RZNP-QA4R","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363187729","","29b","2022-10-05, 03:55 PM","","false","2025-06-26, 02:19 PM","352556102741977","","732101171933150","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830008","","1363187835","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015020015606028'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-U72A-LWMV","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363187835","","29b","2022-09-29, 04:34 PM","","false","2025-06-26, 04:47 AM","352556102765448","","732101531557132","No","","","","","2024-12-06, 08:23 AM","","","","7.162","","","ON","","",
"2830009","","1363190465","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215348440'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-RH0X-ZFA9","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363190465","","29b","2022-11-21, 12:11 PM","","false","2025-06-25, 04:47 PM","352556102921785","","732123300088945","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830015","","1363118725","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123110540055185'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-JJ76-ZE95","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363118725","","29b","2022-02-11, 02:59 PM","","false","2025-06-26, 08:13 AM","359369091128906","","732123522213990","No","","","","","2024-12-06, 08:22 AM","","","","7.63","","","ON","","",
"2830030","","1363186260","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016023037452123'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-HTXZ-5XVU","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363186260","","29b","2023-01-20, 03:37 PM","","false","2025-06-26, 01:27 PM","354514101454983","","732101637927235","No","","","","","2024-12-06, 08:23 AM","","","","7.63","","","ON","","",
"2830031","","1363184979","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8951101639419944318'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-XLJ1-96DH","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363184979","","29b","2023-04-29, 04:38 PM","","false","2025-06-26, 09:28 AM","352556102091902","","716101641994431","No","","","","","2025-01-31, 06:11 PM","","","","55.182","","","ON","","",
