ID,Name,Identifier,Model,User ESN Mobile Id,EOL,Enabled Services,Asset,Account,Status,Last Event Time,JPOD Firmware,JPOD Config,BLE3 Firmware,BSP Modem Firmware,Cell Radio Firmware,EdgeApp Version / Hosted App Version,User Defined Mobile ID,VBUS Mode,Pending Firmware,Pending Script,Pending JPOD FW,Pending JPOD Config,Pending EdgeApp/ Hosted App,VBU3 Firmware,ICCID,Configuration,Activation Date,Air ID,Android OS Version,App ID,Architecture,Associated LMU,Associated MDT,Carrier Status,Category,Config Status,Created On,ESN,Firmware Status,Firmware Version,First ID Report Time,Groups,ICN Enabled,ID Report Time,IMEI,IMEI2,IMSI,iOn Tag,IP Address,ISDN,Kernel Version,Last AVL Time,Last Modified On,MDN,MEID,PEG Behavior,Script Identifier,Serial Number,Ship Date,VBUS Status,Vehicle Profile,VIN (ID Report),
"2829471","","1363145526","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112009139831'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-97TD-FET9","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363145526","","29b","2021-01-20, 10:32 AM","","false","2025-06-26, 10:45 AM","358077092414644","","732123652514460","No","","","","","2024-12-06, 08:22 AM","","","","7.72","","","ON","","",
"2829956","","1363115968","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016021086998814'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-7GL4-E2PZ","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363115968","","29b","2022-02-09, 09:49 PM","","false","2025-06-26, 08:01 AM","359369090616414","","732101619690259","No","","","","","2024-12-06, 08:22 AM","","","","7.72","","","ON","","",
"2829964","","1363106071","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571011010039920988'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-FGP8-TMT8","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363106071","","29b","2020-06-24, 05:46 PM","","false","2025-06-26, 09:12 AM","358077091650081","","732101140000535","No","","","","","2024-12-06, 08:22 AM","","","","7.72","","","ON","","",
"2829965","","1363113734","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016020010114902'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-PE7U-KXRU","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363113734","","29b","2021-01-19, 08:32 AM","","false","2025-06-25, 09:02 PM","359369090075629","","732101600011490","No","","","","","2024-12-06, 08:22 AM","","","","7.72","","","ON","","",
"2829971","","1363187485","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015025019104409'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-U3ZG-EQQ1","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363187485","","29b","2022-11-28, 05:26 PM","","false","2025-06-26, 12:08 PM","352556102759268","","732101591851450","No","","","","","2024-12-06, 08:22 AM","","","","7.72","","","ON","","",
"2829976","","1363189764","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112214854323'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-EV85-ZWTG","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363189764","","29b","2022-12-13, 04:34 PM","","false","2025-06-25, 08:50 PM","352556102808172","","732123300006631","No","","","","","2024-12-06, 08:23 AM","","","","7.72","","","ON","","",
"2829991","","1363118493","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016021086998921'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-CKLV-DZLH","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363118493","","29b","2022-02-10, 02:51 AM","","false","2025-06-25, 04:15 PM","359369091200101","","732101619690270","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2829994","","1363107410","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015023088969430'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-DP60-2ZPN","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363107410","","29b","2020-05-20, 07:41 AM","","false","2025-06-25, 02:16 PM","359369090545480","","732101574837955","No","","","","","2024-12-06, 08:22 AM","","","","7.163","","","ON","","",
"2829995","","1363185840","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215161421'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-RCQH-VVWM","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363185840","","29b","2023-01-27, 04:39 PM","","false","2025-06-26, 03:02 PM","352556102044414","","732123300087271","No","","","","","2024-12-06, 08:22 AM","","","","7.63","","","ON","","",
"2829996","","1363118185","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016023075938892'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-0A94-HB3Z","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363118185","","29b","2022-05-10, 08:22 AM","","false","2025-06-25, 04:50 PM","359369091024469","","732101641775912","No","","","","","2024-12-06, 08:22 AM","","","","7.173","","","ON","","",
